retailer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
RTL4744,545,1,31.82,2,2,1,221,At Risk
RTL4746,797,3,8254.97,1,4,3,143,At Risk
RTL4747,393,3,15749.55,2,4,4,244,At Risk
RTL4748,822,1,1888.9,1,2,1,121,At Risk
RTL4749,760,3,11930.720000000001,1,4,4,144,At Risk
RTL4750,255,3,8783.630000000001,3,4,3,343,Others
RTL4751,45,4,99945.8,5,5,5,555,Champion
RTL4752,755,1,1661.4,1,2,1,121,At Risk
RTL4753,522,1,2815.44,2,2,2,222,At Risk
RTL4754,278,2,16675.23,3,3,4,334,Others
RTL4755,176,4,23478.63,4,5,5,455,Loyal Customer
RTL4757,115,4,6849.94,4,5,3,453,Loyal Customer
RTL4758,315,3,257695.46,3,4,5,345,Others
RTL4759,105,3,14532.73,4,4,4,444,Loyal Customer
RTL4760,174,1,1105.97,4,2,1,421,Recent Customer
RTL4761,75,1,8871.23,5,2,3,523,Recent Customer
RTL4762,364,2,2462.5,2,3,2,232,At Risk
RTL4763,369,1,4303.88,2,2,2,222,At Risk
RTL4764,576,2,15379.07,1,3,4,134,At Risk
RTL4765,21,4,23972.870000000003,5,5,5,555,Champion
RTL4766,281,2,6628.09,3,3,3,333,Others
RTL4767,282,3,7263.66,3,4,3,343,Others
RTL4768,129,3,8665.309999999998,4,4,3,443,Loyal Customer
RTL4769,1004,1,4592.35,1,2,2,122,At Risk
RTL4770,114,3,8268.12,4,4,3,443,Loyal Customer
RTL4772,699,2,16014.699999999999,1,3,4,134,At Risk
RTL4773,747,3,2511.85,1,4,2,142,At Risk
RTL4774,592,1,2787.43,1,2,2,122,At Risk
RTL4775,461,1,148.09,2,2,1,221,At Risk
RTL4776,165,2,936.7,4,3,1,431,Recent Customer
RTL4777,405,1,43.36,2,2,1,221,At Risk
RTL4778,93,3,14217.99,4,4,4,444,Loyal Customer
RTL4779,120,3,8534.33,4,4,3,443,Loyal Customer
RTL4780,60,2,9435.980000000001,5,3,3,533,Recent Customer
RTL4782,691,1,1486.1,1,2,1,121,At Risk
RTL4783,954,1,5056.45,1,2,2,122,At Risk
RTL4784,246,1,8260.17,3,2,3,323,Others
RTL4785,139,3,16331.279999999999,4,4,4,444,Loyal Customer
RTL4786,154,4,9365.16,4,5,3,453,Loyal Customer
RTL4788,175,7,25606.440000000002,4,5,5,455,Loyal Customer
RTL4790,469,2,22138.480000000003,2,3,5,235,At Risk
RTL4791,716,2,42694.270000000004,1,3,5,135,At Risk
RTL4792,52,3,9207.76,5,4,3,543,Loyal Customer
RTL4793,461,3,11453.53,2,4,4,244,At Risk
RTL4794,142,2,2922.24,4,3,2,432,Recent Customer
RTL4795,566,1,3721.13,1,2,2,122,At Risk
RTL4796,4,3,9990.69,5,4,3,543,Loyal Customer
RTL4797,455,3,11097.58,2,4,4,244,At Risk
RTL4798,522,1,714.32,2,2,1,221,At Risk
RTL4799,142,2,5179.4400000000005,4,3,2,432,Recent Customer
RTL4801,449,2,2534.67,2,3,2,232,At Risk
RTL4802,289,3,26968.199999999997,3,4,5,345,Others
RTL4804,704,2,368.97,1,3,1,131,At Risk
RTL4805,377,4,15959.39,2,5,4,254,At Risk
RTL4806,17,3,17352.120000000003,5,4,4,544,Loyal Customer
RTL4807,468,3,8294.23,2,4,3,243,At Risk
RTL4809,26,2,4581.99,5,3,2,532,Recent Customer
RTL4810,280,1,3987.62,3,2,2,322,Others
RTL4811,308,4,12533.099999999999,3,5,4,354,Others
RTL4812,629,3,5839.92,1,4,2,142,At Risk
RTL4813,36,2,7229.95,5,3,3,533,Recent Customer
RTL4814,679,2,5545.549999999999,1,3,2,132,At Risk
RTL4815,499,2,7915.299999999999,2,3,3,233,At Risk
RTL4816,130,4,25582.84,4,5,5,455,Loyal Customer
RTL4817,14,1,4122.07,5,2,2,522,Recent Customer
RTL4818,434,2,7749.099999999999,2,3,3,233,At Risk
RTL4819,350,3,40117.119999999995,2,4,5,245,At Risk
RTL4820,324,2,2222.9100000000003,3,3,1,331,Others
RTL4821,402,1,2195.0,2,2,1,221,At Risk
RTL4822,85,4,4160.610000000001,5,5,2,552,Loyal Customer
RTL4823,846,2,3321.7700000000004,1,3,2,132,At Risk
RTL4824,116,1,8920.08,4,2,3,423,Recent Customer
RTL4825,828,1,4855.38,1,2,2,122,At Risk
RTL4826,45,1,2349.27,5,2,1,521,Recent Customer
RTL4827,75,1,23.49,5,2,1,521,Recent Customer
RTL4828,676,3,27029.34,1,4,5,145,At Risk
RTL4829,242,4,18242.48,3,5,4,354,Others
RTL4830,239,2,1022.88,3,3,1,331,Others
RTL4831,591,2,2944.5299999999997,1,3,2,132,At Risk
RTL4833,293,3,504.73,3,4,1,341,Others
RTL4835,192,3,17761.01,4,4,4,444,Loyal Customer
RTL4836,114,2,6902.08,4,3,3,433,Recent Customer
RTL4837,575,2,2824.3999999999996,1,3,2,132,At Risk
RTL4838,107,5,10717.64,4,5,3,453,Loyal Customer
RTL4839,272,5,30266.03,3,5,5,355,Others
RTL4840,371,2,8540.19,2,3,3,233,At Risk
RTL4841,601,2,5598.599999999999,1,3,2,132,At Risk
RTL4842,239,3,15216.029999999999,3,4,4,344,Others
RTL4843,189,2,13508.38,4,3,4,434,Recent Customer
RTL4844,144,3,1696302.59,4,4,5,445,Loyal Customer
RTL4845,808,1,3547.14,1,2,2,122,At Risk
RTL4846,375,2,1787.11,2,3,1,231,At Risk
RTL4847,131,4,16967.35,4,5,4,454,Loyal Customer
RTL4848,529,1,1839.72,2,2,1,221,At Risk
RTL4849,528,1,9912.57,2,2,3,223,At Risk
RTL4850,15,3,5992.5,5,4,2,542,Loyal Customer
RTL4851,225,3,2296.44,3,4,1,341,Others
RTL4852,661,2,6030.99,1,3,3,133,At Risk
RTL4853,461,1,515.6,2,2,1,221,At Risk
RTL4854,789,3,4923.5599999999995,1,4,2,142,At Risk
RTL4855,203,1,5758.41,3,2,2,322,Others
RTL4856,206,5,16890.72,3,5,4,354,Others
RTL4857,233,4,10149.4,3,5,3,353,Others
RTL4858,688,1,6434.64,1,2,3,123,At Risk
RTL4859,125,5,34135.31,4,5,5,455,Loyal Customer
RTL4860,11,4,17260.53,5,5,4,554,Loyal Customer
RTL4861,328,5,23794.3,3,5,5,355,Others
RTL4862,466,2,21573.85,2,3,5,235,At Risk
RTL4863,333,4,42299.299999999996,3,5,5,355,Others
RTL4864,346,3,632791.64,2,4,5,245,At Risk
RTL4865,590,2,3478.3,1,3,2,132,At Risk
RTL4866,44,3,11867.05,5,4,4,544,Loyal Customer
RTL4867,29,3,14508.259999999998,5,4,4,544,Loyal Customer
RTL4868,129,5,22164.629999999997,4,5,5,455,Loyal Customer
RTL4869,576,2,7554.87,1,3,3,133,At Risk
RTL4870,118,5,11676.279999999999,4,5,4,454,Loyal Customer
RTL4871,56,5,26341.41,5,5,5,555,Champion
RTL4873,180,4,16801.82,4,5,4,454,Loyal Customer
RTL4874,45,3,6867.280000000001,5,4,3,543,Loyal Customer
RTL4875,313,3,1610075.24,3,4,5,345,Others
RTL4876,237,3,1477.8,3,4,1,341,Others
RTL4877,446,2,9392.78,2,3,3,233,At Risk
RTL4878,106,2,1499.44,4,3,1,431,Recent Customer
RTL4879,367,3,29894.03,2,4,5,245,At Risk
RTL4880,485,1,10897.3,2,2,3,223,At Risk
RTL4881,47,3,16139.490000000002,5,4,4,544,Loyal Customer
RTL4882,489,2,2719.13,2,3,2,232,At Risk
RTL4883,282,5,11816.21,3,5,4,354,Others
RTL4884,347,4,14593.04,2,5,4,254,At Risk
RTL4885,531,3,8569.779999999999,2,4,3,243,At Risk
RTL4886,204,2,152828.25,3,3,5,335,Others
RTL4887,193,4,11133.689999999999,3,5,4,354,Others
RTL4889,43,2,8173.860000000001,5,3,3,533,Recent Customer
RTL4890,289,2,1961.23,3,3,1,331,Others
RTL4891,592,1,1169.42,1,2,1,121,At Risk
RTL4892,468,1,114.8,2,2,1,221,At Risk
RTL4893,420,4,19978.58,2,5,5,255,At Risk
RTL4894,3,5,1042572.0,5,5,5,555,Champion
RTL4895,135,5,8744.02,4,5,3,453,Loyal Customer
RTL4896,127,5,24796.550000000003,4,5,5,455,Loyal Customer
RTL4897,37,1,9662.33,5,2,3,523,Recent Customer
RTL4898,853,1,794.83,1,2,1,121,At Risk
RTL4899,64,3,18912.559999999998,5,4,5,545,Loyal Customer
RTL4901,798,3,4775.4400000000005,1,4,2,142,At Risk
RTL4902,930,2,5854.88,1,3,2,132,At Risk
RTL4903,40,6,36107.15,5,5,5,555,Champion
RTL4904,193,1,4289.27,3,2,2,322,Others
RTL4905,502,2,14343.04,2,3,4,234,At Risk
RTL4906,4,4,26828.98,5,5,5,555,Champion
RTL4907,295,4,28311.949999999997,3,5,5,355,Others
RTL4908,77,2,1339767.0,5,3,5,535,Recent Customer
RTL4911,126,6,9687.88,4,5,3,453,Loyal Customer
RTL4912,94,3,13235.449999999999,4,4,4,444,Loyal Customer
RTL4913,471,2,1246260.3,2,3,5,235,At Risk
RTL4914,281,5,21923.530000000002,3,5,5,355,Others
RTL4916,34,3,6641.52,5,4,3,543,Loyal Customer
RTL4917,219,3,2790.3199999999997,3,4,2,342,Others
RTL4918,159,4,13564.66,4,5,4,454,Loyal Customer
RTL4919,32,2,6069.79,5,3,3,533,Recent Customer
RTL4920,193,3,6453.5,3,4,3,343,Others
RTL4921,131,3,20099.49,4,4,5,445,Loyal Customer
RTL4922,194,2,10865.300000000001,3,3,3,333,Others
RTL4923,214,4,10379.75,3,5,3,353,Others
RTL4924,57,3,8793.34,5,4,3,543,Loyal Customer
RTL4925,10,5,24884.09,5,5,5,555,Champion
RTL4926,2,4,21756.59,5,5,5,555,Champion
RTL4928,182,1,51.03,4,2,1,421,Recent Customer
RTL4929,3,1,1998.62,5,2,1,521,Recent Customer
RTL4930,86,2,1713.1499999999999,5,3,1,531,Recent Customer
RTL4931,569,1,1441.62,1,2,1,121,At Risk
RTL4933,189,1,156.61,4,2,1,421,Recent Customer
RTL4934,666,2,2350.07,1,3,1,131,At Risk
RTL4935,64,4,7797.33,5,5,3,553,Loyal Customer
RTL4936,244,5,23285.25,3,5,5,355,Others
RTL4937,60,1,3426.3,5,2,2,522,Recent Customer
RTL4938,127,1,4428.77,4,2,2,422,Recent Customer
RTL4940,291,4,2939.9,3,5,2,352,Others
RTL4941,498,3,6499.98,2,4,3,243,At Risk
RTL4942,860,2,7391.450000000001,1,3,3,133,At Risk
RTL4943,974,1,5453.06,1,2,2,122,At Risk
RTL4944,332,2,1265.02,3,3,1,331,Others
RTL4945,38,1,10765.5,5,2,3,523,Recent Customer
RTL4947,850,1,5081.3,1,2,2,122,At Risk
RTL4948,155,1,11992.6,4,2,4,424,Recent Customer
RTL4949,280,4,3293.38,3,5,2,352,Others
RTL4950,166,5,2758454.37,4,5,5,455,Loyal Customer
RTL4951,140,4,19223.39,4,5,5,455,Loyal Customer
RTL4952,476,3,8837.57,2,4,3,243,At Risk
RTL4953,65,2,12072.45,5,3,4,534,Recent Customer
RTL4954,1016,1,3278.72,1,2,2,122,At Risk
RTL4955,731,1,9166.98,1,2,3,123,At Risk
RTL4956,298,6,11815.84,3,5,4,354,Others
RTL4957,996,1,2710.32,1,2,2,122,At Risk
RTL4958,311,1,2252.28,3,2,1,321,Others
RTL4960,130,2,16848.6,4,3,4,434,Recent Customer
RTL4961,1016,1,2783.64,1,2,2,122,At Risk
RTL4962,267,3,1699.65,3,4,1,341,Others
RTL4963,512,2,3478.87,2,3,2,232,At Risk
RTL4964,486,3,30273.309999999998,2,4,5,245,At Risk
RTL4966,289,3,7030.0599999999995,3,4,3,343,Others
RTL4969,329,4,19468.52,3,5,5,355,Others
RTL4970,77,3,13098.05,5,4,4,544,Loyal Customer
RTL4971,65,2,1908.0800000000002,5,3,1,531,Recent Customer
RTL4972,147,1,4794.3,4,2,2,422,Recent Customer
RTL4973,20,2,3756.0,5,3,2,532,Recent Customer
RTL4975,525,3,18247.550000000003,2,4,4,244,At Risk
RTL4976,80,3,17162.58,5,4,4,544,Loyal Customer
RTL4977,664,4,8529.84,1,5,3,153,At Risk
RTL4978,594,3,767401.29,1,4,5,145,At Risk
RTL4979,775,1,211.54,1,2,1,121,At Risk
RTL4980,707,1,10350.1,1,2,3,123,At Risk
RTL4981,349,2,1317.47,2,3,1,231,At Risk
RTL4982,69,1,7869.92,5,2,3,523,Recent Customer
RTL4983,708,2,4013.81,1,3,2,132,At Risk
RTL4984,343,3,4408.98,2,4,2,242,At Risk
RTL4986,297,1,765.89,3,2,1,321,Others
RTL4987,213,2,2689.9700000000003,3,3,2,332,Others
RTL4988,85,4,18201.87,5,5,4,554,Loyal Customer
RTL4989,305,2,408.72999999999996,3,3,1,331,Others
RTL4990,154,3,21449.89,4,4,5,445,Loyal Customer
RTL4991,161,2,3371.66,4,3,2,432,Recent Customer
RTL4992,35,3,1761.99,5,4,1,541,Loyal Customer
RTL4993,588,1,7323.74,1,2,3,123,At Risk
RTL4994,94,5,15724.15,4,5,4,454,Loyal Customer
RTL4995,201,2,5354.62,3,3,2,332,Others
RTL4996,116,1,6112.8,4,2,3,423,Recent Customer
RTL4997,245,2,5000.42,3,3,2,332,Others
RTL4998,984,1,1519.02,1,2,1,121,At Risk
RTL4999,503,3,9592.89,2,4,3,243,At Risk
RTL5000,176,1,2198.63,4,2,1,421,Recent Customer
Unknown,1,630,16907899.14,5,5,5,555,Champion
